Quebra;Quebra2;Código;Descrição;Quantidade;Faturamento;Preço médio;Custo Total;Imposto Estadual;Imposto Federal;Lucro;Margem;Markup;Participação;Acumulado;Classificação;ICMS ST;Fecop ST
10/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033843909;MALBEC DES COL MAGNETIC V3 100ml;1,000;221,25;221,25;63,43;0,00;0,00;157,82;71,33;248,81;5,03;33,23;A;;
10/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033956494;ESTJ ZAAD INTENSE PAIS/26;1,000;292,41;292,41;142,20;0,00;0,00;150,21;51,37;105,63;4,79;38,02;A;;
10/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033880225;BOTICA 214 EDP FOUG/AR V/FIRENZ V2 90ml;1,000;179,80;179,80;46,17;0,00;0,00;133,63;74,32;289,43;4,26;42,29;A;;
10/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033585069;MALBEC DES COL PURE GOLD 100ml;1,000;181,93;181,93;53,33;0,00;0,00;128,60;70,69;241,14;4,10;46,39;A;;
10/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033888955;LIZ DES COL D ESSENCE 100ml;1,000;160,52;160,52;42,97;0,00;0,00;117,55;73,23;273,56;3,75;50,14;A;;
10/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033718771;BOTICOLL CRAZY DES COL FEELINGS 100ml;1,000;157,41;157,41;41,43;0,00;0,00;115,98;73,68;279,94;3,70;53,84;A;;
10/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033506774;CLASH DES COL 100ml;1,000;144,86;144,86;37,78;0,00;0,00;107,08;73,92;283,43;3,42;57,25;A;;
10/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033856060;INSENSATEZ DES COL V4 100ml;1,000;165,39;165,39;61,48;0,00;0,00;103,91;62,83;169,01;3,31;60,57;A;;
10/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033944996;CBEM SAB BARRA PESSEGURA V3 4x80g;6,000;164,39;27,40;64,20;0,00;0,00;100,19;60,95;156,06;3,20;63,76;A;;
10/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033509560;CLASH DES BDY SPR 100ml;2,000;105,80;52,90;17,24;0,00;0,00;88,56;83,71;513,69;2,82;66,59;A;;
10/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033566877;MALBEC SERUM FAC ANTIOL 30ml;1,000;142,59;142,59;54,60;0,00;0,00;87,99;61,71;161,15;2,81;69,39;A;;
10/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033514410;DR BOTICA COL POCAO FORCA 120ml V2;1,000;94,17;94,17;17,99;0,00;0,00;76,18;80,90;423,46;2,43;71,82;A;;
10/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033877973;MAKE B BASE LIQ HYALURONIC 220Q 30ml;1,000;106,32;106,32;32,09;0,00;0,00;74,23;69,82;231,32;2,37;74,19;A;;
10/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033483150;FLORATTA DES COL GOLD V3 75ml;1,000;134,90;134,90;63,07;0,00;0,00;71,83;53,25;113,89;2,29;76,48;A;;
10/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033479085;DREAM DES COL SPLSH VIAG/ENC 200ml V2;1,000;100,46;100,46;29,10;0,00;0,00;71,36;71,03;245,22;2,28;78,76;A;;
10/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033954544;PMPCK QUASAR DES BODY SPRAY DEEP BLUE;1,000;75,56;75,56;18,30;0,00;0,00;57,26;75,78;312,90;1,83;80,58;B;;
10/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033570423;CBEM LOC DES HID CPO PESSEGUR/GOST 400ml;1,000;78,90;78,90;28,85;0,00;0,00;50,05;63,43;173,48;1,60;82,18;B;;
10/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033595174;REF NSPA LOC DES HID CPO AMEIXA 350ml;1,000;60,43;60,43;10,40;0,00;0,00;50,03;82,79;481,06;1,60;83,77;B;;
10/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033897827;MALBEC ESPUM P/BARB SENSIT CUID V4 200ml;1,000;63,76;63,76;15,10;0,00;0,00;48,66;76,32;322,25;1,55;85,33;B;;
10/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033902439;ESTJ CLASH PAIS/26;1,000;125,93;125,93;78,43;0,00;0,00;47,50;37,72;60,56;1,51;86,84;B;;
10/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033962938;GLAMOUR LOC DES HID CPO INTENSE 200ml;1,000;53,28;53,28;11,21;0,00;0,00;42,07;78,96;375,29;1,34;88,18;B;;
10/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033481002;CBEM COND FEIRA BANANA 170ml;2,000;65,80;32,90;24,56;0,00;0,00;41,24;62,67;167,92;1,32;89,50;B;;
10/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033871032;MAKE B BALM LAB CLR/REP LIP/CH PINK 36g;1,000;66,62;66,62;25,47;0,00;0,00;41,15;61,77;161,56;1,31;90,81;B;;
10/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033590193;MALBEC LOC DES HID CPO CUIDADOS V3 200ml;1,000;67,90;67,90;29,23;0,00;0,00;38,67;56,95;132,30;1,23;92,04;B;;
10/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033013029;PMPCK LILY DES ANTIT AER 2x75g;2,000;87,73;43,86;52,28;0,00;0,00;35,45;40,41;67,81;1,13;93,17;B;;
10/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033539369;MAKE B PINCEL P/BASE FIBRAS DUPLAS ABS;1,000;67,90;67,90;34,08;0,00;0,00;33,82;49,81;99,24;1,08;94,25;B;;
10/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033870783;CBEM MASC CAP FEIRA BANANA 250ml;1,000;42,90;42,90;9,42;0,00;0,00;33,48;78,04;355,41;1,07;95,32;C;;
10/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033808885;UOMINI DES BDY SPR INFINITE 100ml;1,000;40,03;40,03;7,78;0,00;0,00;32,25;80,56;414,52;1,03;96,35;C;;
10/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033945368;BOTIK GEL CONC LIMP FAC AC/GLIC V3 150g;1,000;47,19;47,19;15,67;0,00;0,00;31,52;66,79;201,15;1,01;97,36;C;;
10/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033948994;CBEM GEL LIMP FAC FEIR TANGERINA PRM 50g;3,000;48,17;16,06;19,98;0,00;0,00;28,19;58,52;141,09;0,90;98,25;C;;
10/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033035298;CAIXA M INST 2021 ROSA ECONOMICA;6,000;19,28;3,21;0,00;0,00;0,00;19,28;100,00;0,00;0,61;98,87;C;;
10/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033868704;CLASH SAB BARR 2x80g;1,000;29,90;29,90;10,90;0,00;0,00;19,00;63,55;174,31;0,61;99,48;C;;
10/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033827893;CBEM SHAMP FEIRA BANANA 230ml;1,000;27,90;27,90;11,02;0,00;0,00;16,88;60,50;153,18;0,54;100,01;C;;
10/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033511242;CBEM SAB BARRA BOA NOITE V2 2x80g;1,000;24,90;24,90;8,61;0,00;0,00;16,29;65,42;189,20;0,52;100,53;C;;
10/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033591886;CBEM SHAMP FEIRA BANANA V2 230ml;1,000;27,90;27,90;12,39;0,00;0,00;15,51;55,59;125,18;0,49;101,03;C;;
10/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033894017;CX PRESENTE M BOTI INST/25 VDA;2,000;23,93;11,96;14,74;0,00;0,00;9,19;38,40;62,35;0,29;101,32;C;;
10/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033883431;CAIXA LAÇO P  MAES 25 BOTI;1,000;8,47;8,47;0,00;0,00;0,00;8,47;100,00;0,00;0,27;101,59;C;;
10/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033888528;CARTAO PRESENTE BOTICARIO MAES 25 UNIT;5,000;2,22;0,44;0,00;0,00;0,00;2,22;100,00;0,00;0,07;101,66;C;;
10/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033974382;SACOLA UNIT M PAIS 2026 BOTI;1,000;0,01;0,01;0,00;0,00;0,00;0,01;100,00;0,00;0,00;101,66;C;;
10/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033908226;SACOLA M BOTICARIO INST/25;2,000;0,02;0,01;3,12;0,00;0,00;-3,10;-15500,00;-99,36;-0,10;101,56;C;;
10/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033881376;FLORATTA EDP ROSE SUCREE PRM 10ml;1,000;0,01;0,01;6,96;0,00;0,00;-6,95;-69500,00;-99,86;-0,22;101,34;C;;
10/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033908219;SACOLA P BOTICARIO INST/25;6,000;0,06;0,01;7,86;0,00;0,00;-7,80;-13000,00;-99,24;-0,25;101,09;C;;
10/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033949083;MAKE B PRIMER FAC ANTIOL SALIC PRM 5ml;2,000;0,02;0,01;9,80;0,00;0,00;-9,78;-48900,00;-99,80;-0,31;100,78;C;;
10/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033896615;EGEO DES COL VANILLA UBESESSION PRM 10ml;4,000;0,04;0,01;24,52;0,00;0,00;-24,48;-61200,00;-99,84;-0,78;100,00;C;;
10/08/2026;024671 - 24671 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033481439;ELYSEE EDP BLANC 50ml V2;1,000;313,78;313,78;70,20;0,00;0,00;243,58;77,63;346,98;10,86;10,86;A;;
10/08/2026;024671 - 24671 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033767007;LIZ DES COL 100ml;2,000;271,45;135,72;72,48;0,00;0,00;198,97;73,30;274,52;8,87;19,73;A;;
10/08/2026;024671 - 24671 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033520299;BOTICOLL PORTINARI D/COL ABSOLUTO 100ml;1,000;174,90;174,90;37,49;0,00;0,00;137,41;78,56;366,52;6,13;25,85;A;;
10/08/2026;024671 - 24671 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033888955;LIZ DES COL D ESSENCE 100ml;1,000;163,78;163,78;31,00;0,00;0,00;132,78;81,07;428,32;5,92;31,77;A;;
10/08/2026;024671 - 24671 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033902309;ESTJ THE BLEND PAIS/26;1,000;258,93;258,93;130,49;0,00;0,00;128,44;49,60;98,43;5,73;37,50;A;;
10/08/2026;024671 - 24671 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033826889;EGEO DES COL DOLCE C/CAR 90ml;1,000;147,70;147,70;30,47;0,00;0,00;117,23;79,37;384,74;5,23;42,72;A;;
10/08/2026;024671 - 24671 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033483075;FLORATTA DES COL F/SECRET V3 75ml;1,000;163,54;163,54;61,92;0,00;0,00;101,62;62,14;164,11;4,53;47,25;A;;
10/08/2026;024671 - 24671 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033867578;NSPA SAB LIQ PERF AMEIXA NEGRA V2 250ml;2,000;110,01;55,00;22,78;0,00;0,00;87,23;79,29;382,92;3,89;51,14;A;;
10/08/2026;024671 - 24671 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033826858;EGEO DES COL BOMB BLACK C/CAR 90ml;1,000;148,41;148,41;61,18;0,00;0,00;87,23;58,78;142,58;3,89;55,03;A;;
10/08/2026;024671 - 24671 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033855421;REF CBEM LOC DES HID CPO DEL V3 350ml;2,000;109,74;54,87;25,72;0,00;0,00;84,02;76,56;326,67;3,75;58,77;A;;
10/08/2026;024671 - 24671 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033896530;EGEO DES COL VANILLA UBESESSION 90ml;1,000;111,87;111,87;29,65;0,00;0,00;82,22;73,50;277,30;3,66;62,44;A;;
10/08/2026;024671 - 24671 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033882014;REF LILY CR ACET DES HID CPO V3 250g;1,000;89,47;89,47;13,91;0,00;0,00;75,56;84,45;543,21;3,37;65,81;A;;
10/08/2026;024671 - 24671 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033810543;REF ARBO DES COL 100ml;1,000;120,81;120,81;48,56;0,00;0,00;72,25;59,80;148,79;3,22;69,03;A;;
10/08/2026;024671 - 24671 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033859207;CBEM DES COL BDY SPLSH AMORUDA 200ml;1,000;90,63;90,63;19,80;0,00;0,00;70,83;78,15;357,73;3,16;72,18;A;;
10/08/2026;024671 - 24671 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033856671;MAKE B PALETTE BLUSH CHERRY HIT V2 8g;1,000;110,02;110,02;53,98;0,00;0,00;56,04;50,94;103,82;2,50;74,68;A;;
10/08/2026;024671 - 24671 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033533862;BOTIK PROT SOL FAC FPS 80 AC/HIAL 40ml;1,000;80,71;80,71;26,85;0,00;0,00;53,86;66,73;200,60;2,40;77,08;A;;
10/08/2026;024671 - 24671 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033873531;BOTI BABY NANINHA FIDO PES;1,000;64,18;64,18;17,92;0,00;0,00;46,26;72,08;258,15;2,06;79,14;A;;
10/08/2026;024671 - 24671 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033520251;BOTI BABY SAB LIQ GLIC V2 400ml;1,000;58,49;58,49;13,64;0,00;0,00;44,85;76,68;328,81;2,00;81,14;B;;
10/08/2026;024671 - 24671 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033487790;BOTICOLL PORTINARI DES BDY SPR 100ml V7;1,000;52,90;52,90;8,10;0,00;0,00;44,80;84,69;553,09;2,00;83,14;B;;
10/08/2026;024671 - 24671 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033854820;FLORATTA DES BDY SPR F/SECRET V2 100ml;1,000;49,46;49,46;7,39;0,00;0,00;42,07;85,06;569,28;1,88;85,02;B;;
10/08/2026;024671 - 24671 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033533893;NSPA SAB LIQ PERF AMEIXA NEGRA 250ml;1,000;53,91;53,91;12,25;0,00;0,00;41,66;77,28;340,08;1,86;86,87;B;;
10/08/2026;024671 - 24671 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033747405;GLAMOUR LOC DES HID CPO 200ml V2;1,000;65,36;65,36;24,16;0,00;0,00;41,20;63,04;170,53;1,84;88,71;B;;
10/08/2026;024671 - 24671 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033278589;MAKE B LAP RETR P/OLH PRET PCK;1,000;47,62;47,62;10,41;0,00;0,00;37,21;78,14;357,44;1,66;90,37;B;;
10/08/2026;024671 - 24671 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033486724;NSPA LOC DES HID CPO AMEI/NEG 200ml V4;1,000;64,18;64,18;27,54;0,00;0,00;36,64;57,09;133,04;1,63;92,00;B;;
10/08/2026;024671 - 24671 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033799978;GLAMOUR DES ANTIT AER 75g V7;2,000;66,43;33,21;34,54;0,00;0,00;31,89;48,01;92,33;1,42;93,42;B;;
10/08/2026;024671 - 24671 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033013029;PMPCK LILY DES ANTIT AER 2x75g;1,000;57,71;57,71;26,15;0,00;0,00;31,56;54,69;120,69;1,41;94,83;B;;
10/08/2026;024671 - 24671 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033499588;NSPA LOC DES HID CPO ORQ NOIRE 400ml;1,000;64,90;64,90;33,91;0,00;0,00;30,99;47,75;91,39;1,38;96,21;C;;
10/08/2026;024671 - 24671 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033878024;MAKE B BATOM PREENCH HYAL NUDE CHIC 4g;1,000;47,64;47,64;17,70;0,00;0,00;29,94;62,85;169,15;1,33;97,55;C;;
10/08/2026;024671 - 24671 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033526185;MAKE B MASC CIL VOL EXTRM PRETA V2 10g;1,000;62,30;62,30;35,38;0,00;0,00;26,92;43,21;76,09;1,20;98,75;C;;
10/08/2026;024671 - 24671 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033830657;LIZ DES ANTIT AER 75g;1,000;38,14;38,14;11,86;0,00;0,00;26,28;68,90;221,59;1,17;99,92;C;;
10/08/2026;024671 - 24671 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033527236;LIZ CR DES HID CPO 100ml;1,000;29,54;29,54;8,02;0,00;0,00;21,52;72,85;268,33;0,96;100,88;C;;
10/08/2026;024671 - 24671 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033520404;REF BOTI BABY LOC HID CPO 350ml;1,000;30,50;30,50;11,42;0,00;0,00;19,08;62,56;167,08;0,85;101,73;C;;
10/08/2026;024671 - 24671 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033526277;BOTIK BALM LAB HID AC/HIALUR 32g;1,000;31,71;31,71;17,86;0,00;0,00;13,85;43,68;77,55;0,62;102,34;C;;
10/08/2026;024671 - 24671 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033507269;QUASAR DES ANTIT AER RUSH 75g/125ml;1,000;19,24;19,24;12,46;0,00;0,00;6,78;35,24;54,41;0,30;102,65;C;;
10/08/2026;024671 - 24671 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033521463;INTENSE BAT CREM 260 V2 38g;1,000;21,16;21,16;15,76;0,00;0,00;5,40;25,52;34,26;0,24;102,89;C;;
10/08/2026;024671 - 24671 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033471485;CBEM DES ANT AER CLIN ULT/PROT 90g/150ml;1,000;19,24;19,24;15,13;0,00;0,00;4,11;21,36;27,16;0,18;103,07;C;;
10/08/2026;024671 - 24671 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033894017;CX PRESENTE M BOTI INST/25 VDA;1,000;11,24;11,24;7,37;0,00;0,00;3,87;34,43;52,51;0,17;103,24;C;;
10/08/2026;024671 - 24671 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033974382;SACOLA UNIT M PAIS 2026 BOTI;5,000;0,05;0,01;0,00;0,00;0,00;0,05;100,00;0,00;0,00;103,25;C;;
10/08/2026;024671 - 24671 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033536283;BOTIK GEL LIMP FAC VITAM C PRM 50g;2,000;0,02;0,01;0,00;0,00;0,00;0,02;100,00;0,00;0,00;103,25;C;;
10/08/2026;024671 - 24671 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033949083;MAKE B PRIMER FAC ANTIOL SALIC PRM 5ml;1,000;0,01;0,01;4,90;0,00;0,00;-4,89;-48900,00;-99,80;-0,22;103,03;C;;
10/08/2026;024671 - 24671 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033520244;REF BOTI BABY SAB LIQ GLIC 350ml;1,000;0,01;0,01;10,30;0,00;0,00;-10,29;-102900,00;-99,90;-0,46;102,57;C;;
10/08/2026;024671 - 24671 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033908226;SACOLA M BOTICARIO INST/25;7,000;0,07;0,01;10,92;0,00;0,00;-10,85;-15500,00;-99,36;-0,48;102,09;C;;
10/08/2026;024671 - 24671 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033534104;REF NSPA SAB LIQ CPO PERF AMEI/NEG 200ml;3,000;0,03;0,01;46,83;0,00;0,00;-46,80;-156000,00;-99,94;-2,09;100,00;C;;
11/08/2026;024303 - 24303 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033766666;MEN DES COL GALBE 100ml V2;1,000;169,58;169,58;33,73;0,00;0,00;135,85;80,11;402,76;9,98;9,98;A;;
11/08/2026;024303 - 24303 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033880195;BOTICA 214 EDP DARK MINT V3 90ml;1,000;174,63;174,63;48,36;0,00;0,00;126,27;72,31;261,10;9,28;19,26;A;;
11/08/2026;024303 - 24303 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033862061;ESTJ HER CODE REG/25;1,000;255,11;255,11;137,07;0,00;0,00;118,04;46,27;86,12;8,67;27,93;A;;
11/08/2026;024303 - 24303 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033744381;ARBO DES COL 100ml V4;1,000;184,90;184,90;76,21;0,00;0,00;108,69;58,78;142,62;7,99;35,92;A;;
11/08/2026;024303 - 24303 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033526192;MAKE B MASC CIL SCANDAL L C/OL COCO 10g;2,000;145,24;72,62;47,12;0,00;0,00;98,12;67,56;208,23;7,21;43,13;A;;
11/08/2026;024303 - 24303 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033483136;FLORATTA DES COL ROSE V4 75ml;1,000;159,16;159,16;69,52;0,00;0,00;89,64;56,32;128,94;6,59;49,72;A;;
11/08/2026;024303 - 24303 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033878215;MAKE B PLT BL/FUS/CLIP ROS/FUS MINI 25g;1,000;87,17;87,17;26,55;0,00;0,00;60,62;69,54;228,32;4,45;54,17;A;;
11/08/2026;024303 - 24303 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033878222;MAKE B PLT BL/FUS/CLIP BRWN/BL MINI 25g;1,000;87,17;87,17;26,55;0,00;0,00;60,62;69,54;228,32;4,45;58,63;A;;
11/08/2026;024303 - 24303 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033539215;DR BOTICA COL POC/CORAC V2 120ml;1,000;98,90;98,90;40,97;0,00;0,00;57,93;58,57;141,40;4,26;62,88;A;;
11/08/2026;024303 - 24303 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033766215;DREAM DES COL CEU/BAUN 200ml;1,000;98,71;98,71;46,76;0,00;0,00;51,95;52,63;111,10;3,82;66,70;A;;
11/08/2026;024303 - 24303 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033947584;REF LILY CR ACET DES HID CPO 200g;1,000;90,90;90,90;39,73;0,00;0,00;51,17;56,29;128,79;3,76;70,46;A;;
11/08/2026;024303 - 24303 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033899692;ESTJ CBEM AMORUDA AMOR/26;1,000;93,77;93,77;42,91;0,00;0,00;50,86;54,24;118,53;3,74;74,20;A;;
11/08/2026;024303 - 24303 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033486465;FLORATTA CR DES HID CPO ROSE 200ml V5;1,000;63,61;63,61;13,69;0,00;0,00;49,92;78,48;364,65;3,67;77,86;A;;
11/08/2026;024303 - 24303 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033512362;CBEM DES COL BDY SPLSH PESSEGUR V2 200ml;1,000;64,81;64,81;18,25;0,00;0,00;46,56;71,84;255,12;3,42;81,29;B;;
11/08/2026;024303 - 24303 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033867578;NSPA SAB LIQ PERF AMEIXA NEGRA V2 250ml;1,000;56,22;56,22;11,51;0,00;0,00;44,71;79,53;388,44;3,29;84,57;B;;
11/08/2026;024303 - 24303 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033854837;FLORATTA DES BDY SPRAY RED V2 100ml;1,000;52,90;52,90;8,28;0,00;0,00;44,62;84,35;538,89;3,28;87,85;B;;
11/08/2026;024303 - 24303 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033533886;NSPA SAB LIQ PERF AMEIXA 250ml;1,000;58,08;58,08;21,23;0,00;0,00;36,85;63,45;173,58;2,71;90,56;B;;
11/08/2026;024303 - 24303 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033944996;CBEM SAB BARRA PESSEGURA V3 4x80g;1,000;35,56;35,56;10,80;0,00;0,00;24,76;69,63;229,26;1,82;92,38;B;;
11/08/2026;024303 - 24303 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033524686;BOTIK GEL LIM FAC MIC AC MAN/SAL 50g PRM;1,000;22,63;22,63;0,00;0,00;0,00;22,63;100,00;0,00;1,66;94,04;B;;
11/08/2026;024303 - 24303 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033880157;MAKE B BAT LIQ MAT AC/POL DEEP/RO V2 5ml;1,000;49,96;49,96;29,43;0,00;0,00;20,53;41,09;69,76;1,51;95,55;C;;
11/08/2026;024303 - 24303 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033748938;EGEO DES BDY SPR DOLCE 100ml V8 PCK;2,000;69,13;34,56;48,64;0,00;0,00;20,49;29,64;42,13;1,51;97,05;C;;
11/08/2026;024303 - 24303 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033878031;MAKE B BATOM PREENCH HYAL CINNAMON 4g;1,000;47,46;47,46;27,24;0,00;0,00;20,22;42,60;74,23;1,49;98,54;C;;
11/08/2026;024303 - 24303 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033878024;MAKE B BATOM PREENCH HYAL NUDE CHIC 4g;1,000;47,24;47,24;27,24;0,00;0,00;20,00;42,34;73,42;1,47;100,01;C;;
11/08/2026;024303 - 24303 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033883615;NSPA SAB BARRA AMEIXA V3 2x90g;1,000;28,99;28,99;10,62;0,00;0,00;18,37;63,37;172,98;1,35;101,36;C;;
11/08/2026;024303 - 24303 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033820658;INTENSE LAP BAT ROSA 12g;1,000;28,99;28,99;12,90;0,00;0,00;16,09;55,50;124,73;1,18;102,54;C;;
11/08/2026;024303 - 24303 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033512270;CBEM SAB BARRA NUVEM 4x80g;1,000;29,90;29,90;14,47;0,00;0,00;15,43;51,61;106,63;1,13;103,67;C;;
