CICLO,CP,LOJA,REGIONAL,UF,CANAL,SKU,PRODUTO,UN DO MATERIAL,CATEGORIA,SUB CATEGORIA,CAMPANHA,MARCA,COLABORE,VOLUME PEDIDO SUGESTÃO,VOLUME PEDIDO COLOCADO,GIRO (%),VOLUME PEDIDO FATURADO,LOCAL
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,48790,REFIL MALBEC DES BDY SPR REG 100ml PK V5,BOT,DESODORANTES,DESODORANTE MASCULINO,OMNICHANNEL C202612,MALBEC,Não,3,5,0.00%,5,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24303,Regional NE-S,AL,LOJA,48790,REFIL MALBEC DES BDY SPR REG 100ml PK V5,BOT,DESODORANTES,DESODORANTE MASCULINO,OMNICHANNEL C202612,MALBEC,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24669,Regional NE-S,AL,LOJA,48790,REFIL MALBEC DES BDY SPR REG 100ml PK V5,BOT,DESODORANTES,DESODORANTE MASCULINO,OMNICHANNEL C202612,MALBEC,Não,3,10,30.00%,10,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,49102,MATCH MASC CAP NUTR REGEN PRM 50ml,BOT,SUPORTE À VENDA,PRM,OMNICHANNEL C202612,MATCH,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24669,Regional NE-S,AL,LOJA,49102,MATCH MASC CAP NUTR REGEN PRM 50ml,BOT,SUPORTE À VENDA,PRM,OMNICHANNEL C202612,MATCH,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,49102,MATCH MASC CAP NUTR REGEN PRM 50ml,BOT,SUPORTE À VENDA,PRM,OMNICHANNEL C202612,MATCH,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24668,Regional NE-S,AL,LOJA,49102,MATCH MASC CAP NUTR REGEN PRM 50ml,BOT,SUPORTE À VENDA,PRM,OMNICHANNEL C202612,MATCH,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24303,Regional NE-S,AL,LOJA,49102,MATCH MASC CAP NUTR REGEN PRM 50ml,BOT,SUPORTE À VENDA,PRM,OMNICHANNEL C202612,MATCH,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24669,Regional NE-S,AL,LOJA,49154,COFFEE DES COL UNIQ WOM FL/GOURM 100ml,BOT,PERFUMARIA,PERFUMARIA FEMININA,OMNICHANNEL C202612,COFFEE,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24668,Regional NE-S,AL,LOJA,49154,COFFEE DES COL UNIQ WOM FL/GOURM 100ml,BOT,PERFUMARIA,PERFUMARIA FEMININA,OMNICHANNEL C202612,COFFEE,Não,3,3,66.67%,3,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24303,Regional NE-S,AL,LOJA,49154,COFFEE DES COL UNIQ WOM FL/GOURM 100ml,BOT,PERFUMARIA,PERFUMARIA FEMININA,OMNICHANNEL C202612,COFFEE,Não,3,7,71.43%,7,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,49154,COFFEE DES COL UNIQ WOM FL/GOURM 100ml,BOT,PERFUMARIA,PERFUMARIA FEMININA,OMNICHANNEL C202612,COFFEE,Não,3,1,0.00%,1,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,49154,COFFEE DES COL UNIQ WOM FL/GOURM 100ml,BOT,PERFUMARIA,PERFUMARIA FEMININA,OMNICHANNEL C202612,COFFEE,Não,3,7,57.14%,7,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,49193,COFFEE DES COL UNIQ MAN FOUG/OR 100ml,BOT,PERFUMARIA,PERFUMARIA MASCULINA,OMNICHANNEL C202612,COFFEE,Não,3,4,0.00%,3,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24303,Regional NE-S,AL,LOJA,49193,COFFEE DES COL UNIQ MAN FOUG/OR 100ml,BOT,PERFUMARIA,PERFUMARIA MASCULINA,OMNICHANNEL C202612,COFFEE,Não,3,10,0.00%,4,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24668,Regional NE-S,AL,LOJA,49193,COFFEE DES COL UNIQ MAN FOUG/OR 100ml,BOT,PERFUMARIA,PERFUMARIA MASCULINA,OMNICHANNEL C202612,COFFEE,Não,3,8,0.00%,6,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,49193,COFFEE DES COL UNIQ MAN FOUG/OR 100ml,BOT,PERFUMARIA,PERFUMARIA MASCULINA,OMNICHANNEL C202612,COFFEE,Não,3,4,25.00%,4,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24669,Regional NE-S,AL,LOJA,49193,COFFEE DES COL UNIQ MAN FOUG/OR 100ml,BOT,PERFUMARIA,PERFUMARIA MASCULINA,OMNICHANNEL C202612,COFFEE,Não,3,13,11.11%,9,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24303,Regional NE-S,AL,LOJA,49228,COFFEE DES COL MAN FOUG/ORIENT PRM 10ml,BOT,SUPORTE À VENDA,PRM,OMNICHANNEL C202612,COFFEE,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24669,Regional NE-S,AL,LOJA,49228,COFFEE DES COL MAN FOUG/ORIENT PRM 10ml,BOT,SUPORTE À VENDA,PRM,OMNICHANNEL C202612,COFFEE,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,49228,COFFEE DES COL MAN FOUG/ORIENT PRM 10ml,BOT,SUPORTE À VENDA,PRM,OMNICHANNEL C202612,COFFEE,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,49228,COFFEE DES COL MAN FOUG/ORIENT PRM 10ml,BOT,SUPORTE À VENDA,PRM,OMNICHANNEL C202612,COFFEE,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24668,Regional NE-S,AL,LOJA,49228,COFFEE DES COL MAN FOUG/ORIENT PRM 10ml,BOT,SUPORTE À VENDA,PRM,OMNICHANNEL C202612,COFFEE,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24303,Regional NE-S,AL,LOJA,49878,CBEM LOC DES HID CPO BOA NOITE V2 400ml,BOT,CUIDADOS COM A PELE,CUIDADOS COM O CORPO,OMNICHANNEL C202612,CUIDE-SE BEM,Não,3,3,33.33%,3,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24669,Regional NE-S,AL,LOJA,49878,CBEM LOC DES HID CPO BOA NOITE V2 400ml,BOT,CUIDADOS COM A PELE,CUIDADOS COM O CORPO,OMNICHANNEL C202612,CUIDE-SE BEM,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,49878,CBEM LOC DES HID CPO BOA NOITE V2 400ml,BOT,CUIDADOS COM A PELE,CUIDADOS COM O CORPO,OMNICHANNEL C202612,CUIDE-SE BEM,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,49878,CBEM LOC DES HID CPO BOA NOITE V2 400ml,BOT,CUIDADOS COM A PELE,CUIDADOS COM O CORPO,OMNICHANNEL C202612,CUIDE-SE BEM,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24668,Regional NE-S,AL,LOJA,49878,CBEM LOC DES HID CPO BOA NOITE V2 400ml,BOT,CUIDADOS COM A PELE,CUIDADOS COM O CORPO,OMNICHANNEL C202612,CUIDE-SE BEM,Não,3,2,50.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,49978,FLORATTA DES COL RED BLOSSOM PRM 10ml,BOT,SUPORTE À VENDA,PRM,OMNICHANNEL C202612,FLORATTA,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24669,Regional NE-S,AL,LOJA,49978,FLORATTA DES COL RED BLOSSOM PRM 10ml,BOT,SUPORTE À VENDA,PRM,OMNICHANNEL C202612,FLORATTA,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24303,Regional NE-S,AL,LOJA,49978,FLORATTA DES COL RED BLOSSOM PRM 10ml,BOT,SUPORTE À VENDA,PRM,OMNICHANNEL C202612,FLORATTA,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24668,Regional NE-S,AL,LOJA,49978,FLORATTA DES COL RED BLOSSOM PRM 10ml,BOT,SUPORTE À VENDA,PRM,OMNICHANNEL C202612,FLORATTA,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,49978,FLORATTA DES COL RED BLOSSOM PRM 10ml,BOT,SUPORTE À VENDA,PRM,OMNICHANNEL C202612,FLORATTA,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,50123,MALBEC DES COL ULTRA BLEU 10ml PRM,BOT,SUPORTE À VENDA,PRM,OMNICHANNEL C202612,MALBEC,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,50123,MALBEC DES COL ULTRA BLEU 10ml PRM,BOT,SUPORTE À VENDA,PRM,OMNICHANNEL C202612,MALBEC,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24668,Regional NE-S,AL,LOJA,50123,MALBEC DES COL ULTRA BLEU 10ml PRM,BOT,SUPORTE À VENDA,PRM,OMNICHANNEL C202612,MALBEC,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24669,Regional NE-S,AL,LOJA,50123,MALBEC DES COL ULTRA BLEU 10ml PRM,BOT,SUPORTE À VENDA,PRM,OMNICHANNEL C202612,MALBEC,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24303,Regional NE-S,AL,LOJA,50123,MALBEC DES COL ULTRA BLEU 10ml PRM,BOT,SUPORTE À VENDA,PRM,OMNICHANNEL C202612,MALBEC,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,50125,MALBEC DES BDY SPR ULTRA BLEU 100ml,BOT,DESODORANTES,DESODORANTE MASCULINO,OMNICHANNEL C202612,MALBEC,Não,3,25,8.00%,25,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,50125,MALBEC DES BDY SPR ULTRA BLEU 100ml,BOT,DESODORANTES,DESODORANTE MASCULINO,OMNICHANNEL C202612,MALBEC,Não,3,20,5.00%,20,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24303,Regional NE-S,AL,LOJA,50125,MALBEC DES BDY SPR ULTRA BLEU 100ml,BOT,DESODORANTES,DESODORANTE MASCULINO,OMNICHANNEL C202612,MALBEC,Não,3,10,10.00%,10,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24669,Regional NE-S,AL,LOJA,50125,MALBEC DES BDY SPR ULTRA BLEU 100ml,BOT,DESODORANTES,DESODORANTE MASCULINO,OMNICHANNEL C202612,MALBEC,Não,3,20,5.00%,20,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24668,Regional NE-S,AL,LOJA,50125,MALBEC DES BDY SPR ULTRA BLEU 100ml,BOT,DESODORANTES,DESODORANTE MASCULINO,OMNICHANNEL C202612,MALBEC,Não,3,35,8.57%,35,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,50449,"INTENSE HID LAB BY CUID CER/L CER/V 6,2g",BOT,MAQUIAGEM,MAQUIAGEM BOCA,OMNICHANNEL C202612,INTENSE,Não,3,3,0.00%,3,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24668,Regional NE-S,AL,LOJA,50449,"INTENSE HID LAB BY CUID CER/L CER/V 6,2g",BOT,MAQUIAGEM,MAQUIAGEM BOCA,OMNICHANNEL C202612,INTENSE,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24669,Regional NE-S,AL,LOJA,50449,"INTENSE HID LAB BY CUID CER/L CER/V 6,2g",BOT,MAQUIAGEM,MAQUIAGEM BOCA,OMNICHANNEL C202612,INTENSE,Não,3,3,0.00%,3,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,50449,"INTENSE HID LAB BY CUID CER/L CER/V 6,2g",BOT,MAQUIAGEM,MAQUIAGEM BOCA,OMNICHANNEL C202612,INTENSE,Não,3,3,0.00%,3,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24303,Regional NE-S,AL,LOJA,50449,"INTENSE HID LAB BY CUID CER/L CER/V 6,2g",BOT,MAQUIAGEM,MAQUIAGEM BOCA,OMNICHANNEL C202612,INTENSE,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,50677,CLASH DES COL 100ml,BOT,PERFUMARIA,PERFUMARIA MASCULINA,OMNICHANNEL C202612,CLASH,Não,3,4,100.00%,4,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24669,Regional NE-S,AL,LOJA,50677,CLASH DES COL 100ml,BOT,PERFUMARIA,PERFUMARIA MASCULINA,OMNICHANNEL C202612,CLASH,Não,3,15,33.33%,15,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24303,Regional NE-S,AL,LOJA,50677,CLASH DES COL 100ml,BOT,PERFUMARIA,PERFUMARIA MASCULINA,OMNICHANNEL C202612,CLASH,Não,3,14,28.57%,14,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,50677,CLASH DES COL 100ml,BOT,PERFUMARIA,PERFUMARIA MASCULINA,OMNICHANNEL C202612,CLASH,Não,3,24,12.50%,24,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24668,Regional NE-S,AL,LOJA,50677,CLASH DES COL 100ml,BOT,PERFUMARIA,PERFUMARIA MASCULINA,OMNICHANNEL C202612,CLASH,Não,3,12,16.67%,12,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,50707,CLASH DES COL PRM 10ml,BOT,SUPORTE À VENDA,PRM,OMNICHANNEL C202612,CLASH,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24669,Regional NE-S,AL,LOJA,50707,CLASH DES COL PRM 10ml,BOT,SUPORTE À VENDA,PRM,OMNICHANNEL C202612,CLASH,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24303,Regional NE-S,AL,LOJA,50707,CLASH DES COL PRM 10ml,BOT,SUPORTE À VENDA,PRM,OMNICHANNEL C202612,CLASH,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,50707,CLASH DES COL PRM 10ml,BOT,SUPORTE À VENDA,PRM,OMNICHANNEL C202612,CLASH,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24668,Regional NE-S,AL,LOJA,50707,CLASH DES COL PRM 10ml,BOT,SUPORTE À VENDA,PRM,OMNICHANNEL C202612,CLASH,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24669,Regional NE-S,AL,LOJA,50879,CBEM SAB BARRA PESSEGURA V2 4x80g,BOT,SABONETE CORPO,CORPO,BOLETO TURBINADO BOT C12'26,CUIDE-SE BEM,Não,34,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24668,Regional NE-S,AL,LOJA,50879,CBEM SAB BARRA PESSEGURA V2 4x80g,BOT,SABONETE CORPO,CORPO,BOLETO TURBINADO BOT C12'26,CUIDE-SE BEM,Não,46,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,50879,CBEM SAB BARRA PESSEGURA V2 4x80g,BOT,SABONETE CORPO,CORPO,BOLETO TURBINADO BOT C12'26,CUIDE-SE BEM,Não,38,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24303,Regional NE-S,AL,LOJA,50879,CBEM SAB BARRA PESSEGURA V2 4x80g,BOT,SABONETE CORPO,CORPO,BOLETO TURBINADO BOT C12'26,CUIDE-SE BEM,Não,9,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,50879,CBEM SAB BARRA PESSEGURA V2 4x80g,BOT,SABONETE CORPO,CORPO,BOLETO TURBINADO BOT C12'26,CUIDE-SE BEM,Não,29,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24617,Regional NE-S,AL,LOJA,50879,CBEM SAB BARRA PESSEGURA V2 4x80g,BOT,SABONETE CORPO,CORPO,BOLETO TURBINADO BOT C12'26,CUIDE-SE BEM,Não,5,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,50881,CBEM DES COL BDY SPLSH DELEITE V3 200ml,BOT,PERFUMARIA,PERFUMARIA FEMININA,OMNICHANNEL C202612,CUIDE-SE BEM,Não,3,10,0.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24668,Regional NE-S,AL,LOJA,50881,CBEM DES COL BDY SPLSH DELEITE V3 200ml,BOT,PERFUMARIA,PERFUMARIA FEMININA,OMNICHANNEL C202612,CUIDE-SE BEM,Não,3,10,75.00%,8,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24303,Regional NE-S,AL,LOJA,50881,CBEM DES COL BDY SPLSH DELEITE V3 200ml,BOT,PERFUMARIA,PERFUMARIA FEMININA,OMNICHANNEL C202612,CUIDE-SE BEM,Não,3,19,46.15%,13,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24669,Regional NE-S,AL,LOJA,50881,CBEM DES COL BDY SPLSH DELEITE V3 200ml,BOT,PERFUMARIA,PERFUMARIA FEMININA,OMNICHANNEL C202612,CUIDE-SE BEM,Não,3,7,0.00%,4,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,50881,CBEM DES COL BDY SPLSH DELEITE V3 200ml,BOT,PERFUMARIA,PERFUMARIA FEMININA,OMNICHANNEL C202612,CUIDE-SE BEM,Não,3,10,37.50%,8,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24669,Regional NE-S,AL,LOJA,50956,CLASH DES BDY SPR 100ml,BOT,DESODORANTES,DESODORANTE MASCULINO,OMNICHANNEL C202612,CLASH,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,50956,CLASH DES BDY SPR 100ml,BOT,DESODORANTES,DESODORANTE MASCULINO,OMNICHANNEL C202612,CLASH,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24668,Regional NE-S,AL,LOJA,50956,CLASH DES BDY SPR 100ml,BOT,DESODORANTES,DESODORANTE MASCULINO,OMNICHANNEL C202612,CLASH,Não,3,10,20.00%,10,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24303,Regional NE-S,AL,LOJA,50956,CLASH DES BDY SPR 100ml,BOT,DESODORANTES,DESODORANTE MASCULINO,OMNICHANNEL C202612,CLASH,Não,3,5,60.00%,5,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,50956,CLASH DES BDY SPR 100ml,BOT,DESODORANTES,DESODORANTE MASCULINO,OMNICHANNEL C202612,CLASH,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,51123,CBEM DES COL BDY SPLSH BOA NOIT V2 200ml,BOT,PERFUMARIA,PERFUMARIA FEMININA,OMNICHANNEL C202612,CUIDE-SE BEM,Não,3,7,42.86%,7,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24303,Regional NE-S,AL,LOJA,51123,CBEM DES COL BDY SPLSH BOA NOIT V2 200ml,BOT,PERFUMARIA,PERFUMARIA FEMININA,OMNICHANNEL C202612,CUIDE-SE BEM,Não,3,6,25.00%,4,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,51123,CBEM DES COL BDY SPLSH BOA NOIT V2 200ml,BOT,PERFUMARIA,PERFUMARIA FEMININA,OMNICHANNEL C202612,CUIDE-SE BEM,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24669,Regional NE-S,AL,LOJA,51123,CBEM DES COL BDY SPLSH BOA NOIT V2 200ml,BOT,PERFUMARIA,PERFUMARIA FEMININA,OMNICHANNEL C202612,CUIDE-SE BEM,Não,3,2,100.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24668,Regional NE-S,AL,LOJA,51123,CBEM DES COL BDY SPLSH BOA NOIT V2 200ml,BOT,PERFUMARIA,PERFUMARIA FEMININA,OMNICHANNEL C202612,CUIDE-SE BEM,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24303,Regional NE-S,AL,LOJA,51131,CBEM DES ANTIT ROL BEIJINHO V3 55ml,BOT,DESODORANTES,DESODORANTE UNISSEX,BOLETO TURBINADO BOT C12'26,CUIDE-SE BEM,Não,3,3,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,51131,CBEM DES ANTIT ROL BEIJINHO V3 55ml,BOT,DESODORANTES,DESODORANTE UNISSEX,BOLETO TURBINADO BOT C12'26,CUIDE-SE BEM,Não,5,3,50.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24617,Regional NE-S,AL,LOJA,51131,CBEM DES ANTIT ROL BEIJINHO V3 55ml,BOT,DESODORANTES,DESODORANTE UNISSEX,BOLETO TURBINADO BOT C12'26,CUIDE-SE BEM,Não,3,3,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,51131,CBEM DES ANTIT ROL BEIJINHO V3 55ml,BOT,DESODORANTES,DESODORANTE UNISSEX,BOLETO TURBINADO BOT C12'26,CUIDE-SE BEM,Não,4,4,0.00%,3,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24669,Regional NE-S,AL,LOJA,51131,CBEM DES ANTIT ROL BEIJINHO V3 55ml,BOT,DESODORANTES,DESODORANTE UNISSEX,BOLETO TURBINADO BOT C12'26,CUIDE-SE BEM,Não,5,5,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24668,Regional NE-S,AL,LOJA,51131,CBEM DES ANTIT ROL BEIJINHO V3 55ml,BOT,DESODORANTES,DESODORANTE UNISSEX,BOLETO TURBINADO BOT C12'26,CUIDE-SE BEM,Não,6,3,33.33%,3,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,51227,CBEM SAB BARRA NUVEM 4x80g,BOT,SABONETE CORPO,CORPO,BOLETO TURBINADO BOT C12'26,CUIDE-SE BEM,Não,42,50,8.00%,50,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,51227,CBEM SAB BARRA NUVEM 4x80g,BOT,SABONETE CORPO,CORPO,BOLETO TURBINADO BOT C12'26,CUIDE-SE BEM,Não,32,5,200.00%,5,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24617,Regional NE-S,AL,LOJA,51227,CBEM SAB BARRA NUVEM 4x80g,BOT,SABONETE CORPO,CORPO,BOLETO TURBINADO BOT C12'26,CUIDE-SE BEM,Não,6,8,0.00%,8,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24669,Regional NE-S,AL,LOJA,51227,CBEM SAB BARRA NUVEM 4x80g,BOT,SABONETE CORPO,CORPO,BOLETO TURBINADO BOT C12'26,CUIDE-SE BEM,Não,38,16,18.75%,16,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24668,Regional NE-S,AL,LOJA,51227,CBEM SAB BARRA NUVEM 4x80g,BOT,SABONETE CORPO,CORPO,BOLETO TURBINADO BOT C12'26,CUIDE-SE BEM,Não,51,30,33.33%,30,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24303,Regional NE-S,AL,LOJA,51227,CBEM SAB BARRA NUVEM 4x80g,BOT,SABONETE CORPO,CORPO,BOLETO TURBINADO BOT C12'26,CUIDE-SE BEM,Não,10,5,240.00%,5,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24668,Regional NE-S,AL,LOJA,51236,CBEM DES COL BDY SPLSH PESSEGUR V2 200ml,BOT,PERFUMARIA,PERFUMARIA FEMININA,OMNICHANNEL C202612,CUIDE-SE BEM,Não,3,9,33.33%,9,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24669,Regional NE-S,AL,LOJA,51236,CBEM DES COL BDY SPLSH PESSEGUR V2 200ml,BOT,PERFUMARIA,PERFUMARIA FEMININA,OMNICHANNEL C202612,CUIDE-SE BEM,Não,3,9,22.22%,9,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,51236,CBEM DES COL BDY SPLSH PESSEGUR V2 200ml,BOT,PERFUMARIA,PERFUMARIA FEMININA,OMNICHANNEL C202612,CUIDE-SE BEM,Não,3,6,100.00%,6,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,51236,CBEM DES COL BDY SPLSH PESSEGUR V2 200ml,BOT,PERFUMARIA,PERFUMARIA FEMININA,OMNICHANNEL C202612,CUIDE-SE BEM,Não,3,0,0.00%,0,INTERIOR
